dataset_key,entity_type,canonical_key,display_name,source_system,source_key,confidence,external_id,external_name,notes
assurarr-supplier-quality-issue-type,supplier_quality_issue_type,labeling_issue,Labeling Issue,stl_seed_catalog,assurarr-supplier-quality-issue-type:labeling_issue,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Supplier Quality Issue Type."
assurarr-supplier-quality-issue-type,supplier_quality_issue_type,counterfeit_suspect,Counterfeit Suspect,stl_seed_catalog,assurarr-supplier-quality-issue-type:counterfeit_suspect,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Supplier Quality Issue Type."
assurarr-supplier-quality-issue-type,supplier_quality_issue_type,repeated_defect,Repeated Defect,stl_seed_catalog,assurarr-supplier-quality-issue-type:repeated_defect,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Supplier Quality Issue Type."
assurarr-supplier-quality-issue-type,supplier_quality_issue_type,other,Other,stl_seed_catalog,assurarr-supplier-quality-issue-type:other,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Supplier Quality Issue Type."
assurarr-verification-status,verification_status,not_started,Not Started,stl_seed_catalog,assurarr-verification-status:not_started,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Verification Status."
assurarr-verification-status,verification_status,pending_evidence,Pending Evidence,stl_seed_catalog,assurarr-verification-status:pending_evidence,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Verification Status."
assurarr-verification-status,verification_status,in_progress,In Progress,stl_seed_catalog,assurarr-verification-status:in_progress,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Verification Status."
assurarr-verification-status,verification_status,verified,Verified,stl_seed_catalog,assurarr-verification-status:verified,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Verification Status."
assurarr-verification-status,verification_status,failed,Failed,stl_seed_catalog,assurarr-verification-status:failed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Verification Status."
assurarr-verification-status,verification_status,waived,Waived,stl_seed_catalog,assurarr-verification-status:waived,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Verification Status."
assurarr-verification-status,verification_status,expired,Expired,stl_seed_catalog,assurarr-verification-status:expired,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=AssurArr; Dataset=Verification Status."
compliancecore-applicability-subject-types,applicability_subject_type,asset,Asset,stl_seed_catalog,compliancecore-applicability-subject-types:asset,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,person,Person,stl_seed_catalog,compliancecore-applicability-subject-types:person,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,role,Role,stl_seed_catalog,compliancecore-applicability-subject-types:role,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,activity,Activity,stl_seed_catalog,compliancecore-applicability-subject-types:activity,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,shipment,Shipment,stl_seed_catalog,compliancecore-applicability-subject-types:shipment,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,facility,Facility,stl_seed_catalog,compliancecore-applicability-subject-types:facility,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,location,Location,stl_seed_catalog,compliancecore-applicability-subject-types:location,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,material,Material,stl_seed_catalog,compliancecore-applicability-subject-types:material,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,document,Document,stl_seed_catalog,compliancecore-applicability-subject-types:document,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,incident,Incident,stl_seed_catalog,compliancecore-applicability-subject-types:incident,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,supplier,Supplier,stl_seed_catalog,compliancecore-applicability-subject-types:supplier,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,customer,Customer,stl_seed_catalog,compliancecore-applicability-subject-types:customer,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,work_order,Work Order,stl_seed_catalog,compliancecore-applicability-subject-types:work_order,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,training_program,Training Program,stl_seed_catalog,compliancecore-applicability-subject-types:training_program,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,inventory_item,Inventory Item,stl_seed_catalog,compliancecore-applicability-subject-types:inventory_item,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-applicability-subject-types,applicability_subject_type,equipment_class,Equipment Class,stl_seed_catalog,compliancecore-applicability-subject-types:equipment_class,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Applicability Subject Types."
compliancecore-asset-compliance-categories,asset_compliance_category,commercial_motor_vehicle,Commercial Motor Vehicle,stl_seed_catalog,compliancecore-asset-compliance-categories:commercial_motor_vehicle,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Asset Compliance Categories."
compliancecore-asset-compliance-categories,asset_compliance_category,trailer,Trailer,stl_seed_catalog,compliancecore-asset-compliance-categories:trailer,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Asset Compliance Categories."
compliancecore-asset-compliance-categories,asset_compliance_category,powered_industrial_truck,Powered Industrial Truck,stl_seed_catalog,compliancecore-asset-compliance-categories:powered_industrial_truck,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Asset Compliance Categories."
compliancecore-asset-compliance-categories,asset_compliance_category,heavy_equipment,Heavy Equipment,stl_seed_catalog,compliancecore-asset-compliance-categories:heavy_equipment,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Asset Compliance Categories."
compliancecore-asset-compliance-categories,asset_compliance_category,pressure_vessel,Pressure Vessel,stl_seed_catalog,compliancecore-asset-compliance-categories:pressure_vessel,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=Compliance Core; Dataset=Asset Compliance Categories."
