product_key,product,feature_id,capability,class,state,required_behavior_or_evidence,rollout_stage,rollout_stage_title,rollout_lane,release_note,source_file,source_line
compliancecore,Compliance Core,CC-COM-008,Audit management,COMMON,Target,"Plan scope, objectives, criteria, schedule, requests, workpapers, interviews, sampling, findings, review, reports, responses, and follow-up.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,140
compliancecore,Compliance Core,CC-COM-009,Third-party risk governance,COMMON,Target,"Assess suppliers/partners, collect evidence, evaluate services/data/locations/subcontractors, track remediation, monitor changes, and trigger SupplyArr controls.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,141
compliancecore,Compliance Core,CC-COM-010,Compliance obligations calendar,COMMON,Target,"Track filings, renewals, inspections, attestations, reports, permits, evidence refresh, control tests, and accountable owners.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,142
compliancecore,Compliance Core,CC-COM-011,Evidence request and collection,COMMON,Target,"Request reusable evidence from owning products, validate freshness/scope/integrity, prevent duplicate uploads, and preserve lineage.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,143
compliancecore,Compliance Core,CC-COM-012,Regulatory change management,COMMON,Target,"Monitor authoritative sources, triage changes, compare versions, assess impact, approve interpretation, update controls/rules, communicate, and verify adoption.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,144
compliancecore,Compliance Core,CC-COM-013,Exception and risk acceptance,COMMON,Target,"Use scoped, justified, approved, compensating, time-limited, reviewable exceptions with expiration and automatic reevaluation.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,145
compliancecore,Compliance Core,CC-COM-014,Dashboards and regulatory reporting,COMMON,Target,"Show obligations, coverage, findings, overdue work, risk, evidence health, control effectiveness, trend, and auditable point-in-time reports.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,146
compliancecore,Compliance Core,CC-COM-015,Role segregation and privileged administration,COMMON,Target,"Restrict authoring, approval, publication, override, and audit administration with separation of duties and complete logs.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,147
compliancecore,Compliance Core,CC-COM-016,Business continuity and resilience governance,COMMON,Target,"Map critical processes/dependencies, recovery objectives, tests, failures, corrective actions, and evidence where included in tenant scope.",R2,Compliance Core runtime baseline,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,148
compliancecore,Compliance Core,CC-UND-001,Plain-language applicability for small organizations,UNDERSERVED,Target,"Guide non-specialists through operational questions, explain assumptions, and recommend likely obligations without requiring a consultant to model every fact.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,156
compliancecore,Compliance Core,CC-UND-002,Requirement-to-workflow traceability,UNDERSERVED,Target,"Show exactly which rule, fact, control, evidence, and source-product action caused a gate or task; never expose only an opaque risk score.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,157
compliancecore,Compliance Core,CC-UND-003,Evidence reuse without spreadsheet chasing,UNDERSERVED,Target,"Reuse a valid source record across multiple requirements and frameworks while preserving scope, freshness, lineage, and revocation.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,158
compliancecore,Compliance Core,CC-UND-004,Operational compliance in the flow of work,UNDERSERVED,Target,"Ask the minimum relevant questions and enforce explainable gates in asset, person, training, maintenance, warehouse, transport, order, quality, document, and finance workflows.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,159
compliancecore,Compliance Core,CC-UND-005,Affordable local and industry rulepacks,UNDERSERVED,Target,"Support federal, state, local, customer, insurer, and industry obligations without a large-enterprise content subscription or custom project.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,160
compliancecore,Compliance Core,CC-UND-006,Conflict-aware fact management,UNDERSERVED,Target,"Surface contradictory, stale, inferred, or low-confidence facts, show which decisions they affect, and route a human review instead of silently choosing one.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,161
compliancecore,Compliance Core,CC-UND-007,Auditor-ready evidence room without duplicate systems,UNDERSERVED,Target,"Offer scoped, expiring, read-only auditor access to approved packages and source evidence without buying a separate audit portal.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,162
compliancecore,Compliance Core,CC-UND-008,Regulation change impact in operational terms,UNDERSERVED,Target,"Translate changed language into affected sites, people, assets, materials, workflows, documents, training, controls, and due dates.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,163
compliancecore,Compliance Core,CC-UND-009,Transparent risk acceptance for SMBs,UNDERSERVED,Target,"Provide disciplined approvals, compensating controls, expirations, and reminders without enterprise committee tooling or hidden configuration.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/compliancecore/FEATURESET.md,164
